uuids,acronym,pid,q_value,effect_hz,latency_ms,eid,subject,lab
bd471ce0-8629-4264-85a5-17a471426467,CP,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,3.0663632415578544e-32,13.286604361370717,135.0,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,NYU-37,angelakilab
61d446fa-18c1-4b5e-9766-c7dce1afd44d,MOs,45e7731f-4a43-45d5-9029-c080150bc596,3.1064372783513474e-32,15.351239669421487,84.99999999999999,aad23144-0e52-4eac-80c5-c4ee2decb198,KS023,cortexlab
5187a6a7-e34e-4d22-bfd2-4b05c9869785,MOs,9bd71ac6-c455-41f3-8c56-59987a649ac4,3.1477925659328267e-32,4.042769857433808,55.0,8207abc6-6b23-4762-92b4-82e05bed5143,CSH_ZAD_024,zadorlab
6e14433f-0cf1-47f6-982e-b75d74609f9a,SPF,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,3.196093588470056e-32,10.249221183800621,75.00000000000001,7af49c00-63dd-4fed-b2e0-1b3bd945b20b,NYU-37,angelakilab
65f536bc-2e37-4138-8609-6aac41ab11e7,IP,789fd2ee-c755-46c5-9c6f-260092520216,3.213906378004004e-32,26.92842942345925,95.0,aec5d3cc-4bb2-4349-80a9-0395b76f04e2,NYU-37,angelakilab
3ee81830-27f0-4597-97b0-d0e3afd1b9e7,IRN,57c5856a-c7bd-4d0f-87c6-37005b1484aa,3.3146921288324755e-32,7.180451127819548,84.99999999999999,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,ibl_witten_20,wittenlab
9245b0a7-ced4-4da0-bb36-6ff0bf19bf21,CA1,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,3.3745298035675754e-32,9.906542056074766,55.0,5d6aa933-4b00-4e99-ae2d-5003657592e9,ZFM-01577,mainenlab
8dfa3428-042c-49c9-9cd5-908f58113a23,PARN,784c5282-2749-48ca-b211-100d0b24e29b,3.4905570766417525e-32,22.12264150943397,75.00000000000001,09b2c4d1-058d-4c84-9fd4-97530f85baf6,ZFM-01577,mainenlab
8f856658-9505-421d-b0cf-9e3c9ce2ccaa,PARN,38981973-20de-44e5-8717-efcf88642502,3.525142650330414e-32,6.388261851015802,75.00000000000001,20c112a1-8a42-44e0-a4cd-e5b932f7bda9,CSH_ZAD_025,zadorlab
e81521ab-8896-44ec-8b00-5387d67eb035,AUDp,3282a590-8688-44fc-9811-cdf8b80d9a80,3.5415055624791957e-32,3.937644341801385,25.0,6b0b5d24-bcda-4053-a59c-beaa1fe03b8f,KS094,cortexlab
249243a0-3da5-4167-a0f6-be25710796cf,RSPv,d4291925-ad00-47fe-baaf-3fdff0991e86,3.5590382251317904e-32,7.814960629921259,65.0,f819d499-8bf7-4da0-a431-15377a8319d5,KS096,cortexlab
b48fdbcf-49d2-467b-bdae-6930bb689112,GPe,dc7e9403-19f7-409f-9240-05ee57cb7aea,3.738220835957452e-32,2.844364937388193,105.00000000000001,ff4187b5-4176-4e39-8894-53a24b7cf36b,ZM_2241,mainenlab
bf7be005-844b-45cc-9f66-618aa7c080c9,APN,6bd246d2-b2c2-4a88-ac44-1a3e0facbaee,3.743052213414246e-32,10.187406296851574,125.0,6c6b0d06-6039-4525-a74b-58cfaa1d3a60,NR_0027,steinmetzlab
92ab8dee-a965-4fbf-bff0-8e9486c0d369,DEC,0228bcfd-632e-49bd-acd4-c334cf9213e9,3.825681211346044e-32,11.391304347826086,105.00000000000001,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,SWC_058,mrsicflogellab
f6204534-4ca5-4d91-84bb-000c198c504f,MOp,5245b505-d0e7-4942-94d1-b33a084fab03,3.916744461238951e-32,5.098765432098765,65.0,8d316998-28c3-4265-b029-e2ca82375b2f,UCLA037,churchlandlab_ucla
3c985d65-4f60-4a9b-875c-b28224c5c782,MRN,c250d4f4-7516-4cf1-a8bd-04873ca9e21c,3.923505795370254e-32,5.906313645621182,55.0,9eec761e-9762-4897-b308-a3a08c311e69,DY_020,danlab
55b6cb1c-ff2c-44a2-982a-24649a431789,DG,b78b3c42-eee5-47c6-9717-743b78c0b721,3.945653128220548e-32,2.5,65.0,09b2c4d1-058d-4c84-9fd4-97530f85baf6,ZFM-01577,mainenlab
1bf16f1f-5a00-4679-be4e-76c43ba42316,ZI,e8901184-9f60-4309-bee5-c3c95030550a,3.972839688967141e-32,11.177536231884057,75.00000000000001,f27e6cd6-cdd3-4524-b8e3-8146046e2a7d,PL017,hausserlab
e539a4f0-0d53-475c-8e88-221b8b51992d,AId,03d2d8d1-a116-4763-8425-4ef7b1c1bd35,4.0123136890887695e-32,5.4010989010989015,95.0,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,CSH_ZAD_026,zadorlab
ebe8f07f-1c22-4cdb-947f-784a8693b4c8,GRN,39883ded-f5a2-4f4f-a98e-fb138eb8433e,4.0446184880700243e-32,19.407484407484404,105.00000000000001,746d1902-fa59-4cab-b0aa-013be36060d5,ZFM-01592,mainenlab
ec80f023-7308-45c3-8ec3-d5b03a5c112f,APN,94e948c1-f7be-4868-893a-f7cd2df3313e,4.117046985911269e-32,8.844086021505376,15.0,03d9a098-07bf-4765-88b7-85f8d8f620cc,UCLA014,churchlandlab_ucla
20d5cfb1-c4fd-461d-8fa2-19eba6e48eaf,MRN,e4ce2e94-6fb9-4afe-acbf-6f5a3498602e,4.1911159217155616e-32,56.75566343042071,95.0,6ab9d98c-b1e9-4574-b8fe-b9eec88097e0,PL050,hausserlab
1718ad92-e632-497f-be61-dd9ac6c40dc4,TTd,45e7731f-4a43-45d5-9029-c080150bc596,4.2746380014464957e-32,9.059917355371901,55.0,aad23144-0e52-4eac-80c5-c4ee2decb198,KS023,cortexlab
2b41abc2-72ff-489e-a659-13e7f1061d50,MRN,478de1ce-d7e7-4221-9365-2abdc6e88fb6,4.3160334456632237e-32,6.583629893238434,95.0,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,NR_0028,steinmetzlab
f3c81c98-c158-4d94-a3fe-726de94218f1,APN,ed469fda-4519-456f-a671-cf901222b4f8,4.3480707083584566e-32,11.120401337792643,125.0,49e0ab27-827a-4c91-bcaa-97eea27a1b8d,CSH_ZAD_019,zadorlab
ae587895-f6de-4443-828b-1521ec0e5a83,VPM,11a5a93e-58a9-4ed0-995e-52279ec16b98,4.393332728749343e-32,6.518467852257182,114.99999999999999,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,ibl_witten_13,wittenlab
181d8ce5-10a9-471f-b0be-12322a142811,ZI,aab5be05-5c1c-4c08-9739-1274bc3bcf4f,4.568370003377468e-32,5.400763358778626,105.00000000000001,cc45c568-c3b9-4f74-836e-c87762e898c8,KS023,cortexlab
ace744f7-64f6-48e2-8520-15bebea718c2,SUV,d7ec0892-0a6c-4f4f-9d8f-72083692af5c,4.612782549976085e-32,21.740976645435246,5.0,8928f98a-b411-497e-aa4b-aa752434686d,KS096,cortexlab
e64d7e38-a290-4045-adc3-0d4a32ec0213,APN,02cc03e4-8015-4050-bb42-6c832091febb,4.6436788920982927e-32,12.903981264637,114.99999999999999,2bdf206a-820f-402f-920a-9e86cd5388a4,UCLA037,churchlandlab_ucla
b88f2d2e-adaf-450e-90d5-af3376463d64,PAR,0566938b-245d-4e5f-89ee-59d53a44f065,4.782693997268694e-32,12.415730337078653,55.0,98e0074c-706a-40e5-bbb5-223f97585a99,PL050,hausserlab
1bc7af03-e696-482a-8f0d-aab5873b2312,CP,507b20cf-4ab0-4f55-9a81-88b02839d127,4.7876490033797354e-32,12.575757575757576,55.0,e45481fa-be22-4365-972c-e7404ed8ab5a,KS086,cortexlab
2f832484-4aa3-41be-8892-2bd94f253375,CA3,0b8ea3ec-e75b-41a1-9442-64f5fbc11a5a,4.8119186618594336e-32,18.763837638376383,35.0,a4a74102-2af5-45dc-9e41-ef7f5aed88be,ZFM-02368,mainenlab
584be8eb-8bf3-4f7a-b513-8af10fc6d02a,PRM,81f35c52-f7bb-4342-8f91-1837a068c045,4.8119975282975095e-32,4.864864864864865,35.0,8c025071-c4f3-426c-9aed-f149e8f75b7b,NYU-65,angelakilab
91fd1a91-cb70-44e6-ab99-95f51a7c7dcf,APN,18be19f9-6ca5-4fc8-9220-ba43c3e75905,4.829148499384884e-32,22.6984126984127,84.99999999999999,51e53aff-1d5d-4182-a684-aba783d50ae5,NYU-45,angelakilab
6f360c58-a7c3-45b3-8ea4-e24cb94261aa,GPe,dc7e9403-19f7-409f-9240-05ee57cb7aea,4.956601859748195e-32,13.881932021466902,75.00000000000001,ff4187b5-4176-4e39-8894-53a24b7cf36b,ZM_2241,mainenlab
07f8de77-9853-4750-a081-b6a84fcc367a,MV,1c4e2ebd-59da-4527-9700-b4b2dad6dfb2,5.084324981440363e-32,6.8796992481203,114.99999999999999,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,KS096,cortexlab
699fdcc6-71cb-47b1-acb6-ef66df140b75,MRN,a450558e-195f-44ff-979b-6b6420c9621b,5.122188649908436e-32,14.273743016759775,125.0,7235b10c-6621-44ea-abe9-01559633472d,PL037,hausserlab
d6286fd3-378b-47c9-960b-68b8a91078b3,MOp,fddceb2e-82ba-493d-baba-c5d8af65981f,5.141582856322544e-32,4.5552560646900275,45.0,4aa1d525-5c7d-4c50-a147-ec53a9014812,ZFM-01936,mainenlab
870e7cda-faa3-4f48-820e-6a1fc967d38b,PVH,b33e4298-a735-4781-8dea-d7203b4137fb,5.156847870460968e-32,8.85057471264368,65.0,875c1e5c-f7ec-45ac-ab82-ecfe7276a707,SWC_060,hoferlab
d69beaac-fc51-4ed8-8839-4cd28cc69c06,IC,825ba9b8-ce03-49b7-b1a8-4d85ae2185af,5.217364242875125e-32,18.7006237006237,105.00000000000001,a6fe44a8-07ab-49b8-81f9-e18575aa85cc,KS044,cortexlab
244446f1-cdfc-4d57-a853-a66becca04c6,IP,01937b3b-8719-43c3-b5bd-14e6b0cf2802,5.398714515873417e-32,21.42247510668564,125.0,e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1,ibl_witten_20,wittenlab
38f6206e-6e7e-41f9-ad8c-65878151c381,PCN,8ac7e5d5-57a4-41c8-a35d-8195784bfe95,5.491486948538747e-32,12.325581395348838,105.00000000000001,ab8a0899-a59f-42e4-8807-95b14056104b,ZFM-01935,mainenlab
b955a809-dfb2-4bfc-a97f-f2fe1cebbbde,VPM,4994543f-20e8-4421-adca-8739984e07ad,5.523742469273462e-32,12.097902097902097,125.0,c557324b-b95d-414c-888f-6ee1329a2329,CSH_ZAD_025,zadorlab
e55f9abe-3398-4ada-8f63-f244d5ac366b,NPC,180d278e-1a49-42da-a624-24aa14b57a4e,5.531968328491979e-32,3.4644549763033177,15.0,5522ac4b-0e41-4c53-836a-aaa17e82b9eb,CSH_ZAD_029,zadorlab
8292057d-8b5c-4a13-b944-910e536fc3bc,PRNr,fe41986d-4966-4a77-af7e-e7f71c25aec5,5.590355689229219e-32,9.534606205250597,105.00000000000001,93ad879a-aa42-4150-83e1-38773c9785e4,NYU-48,angelakilab
02d61fcd-7385-4c76-8f86-5bb9f25c5fff,ORBm,5a34d971-1cb3-4f0e-8dfe-e51e2313a668,5.698224651486657e-32,12.213855421686747,95.0,dd4da095-4a99-4bf3-9727-f735077dba66,ZM_1897,mainenlab
91d3bbd3-3e4a-40e4-b0ec-39e4c8416a37,PRNc,5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e,5.870295930961583e-32,3.242574257425743,15.0,fece187f-b47f-4870-a1d6-619afe942a7d,CSH_ZAD_029,zadorlab
26d2b361-b609-43d4-ad21-b22f0ad5f63e,MRN,3c9c3757-32dd-40cf-83ec-5e21731ce9c5,5.93426676898015e-32,6.410891089108911,15.0,cea755db-4eee-4138-bdd6-fc23a572f5a1,PL017,hausserlab
daece135-9551-4989-adf5-8d0e6d2322ae,IRN,2e720cee-05cc-440e-a24b-13794b1ac01d,6.261278533965945e-32,15.076775431861805,125.0,32d27583-56aa-4510-bc03-669036edad20,UCLA033,churchlandlab_ucla
eb4720dd-dd93-425d-a242-1f4913bf7d00,SIM,b3065f45-7227-4099-9f8c-7e81e677d8cf,6.29637718058165e-32,20.52892561983471,75.00000000000001,1eac875c-feaa-4a30-b148-059b954b11d8,CSH_ZAD_022,zadorlab
b17a8129-6045-471a-b5d0-93e10b0bce9b,VISam,532bb33e-f22f-454a-ba1f-561d1578b250,6.496368271405574e-32,10.888501742160276,75.00000000000001,6a601cc5-7b79-4c75-b0e8-552246532f82,CSH_ZAD_022,zadorlab
cc5b2676-4f04-4a3b-a3a9-3d3561f95778,VPM,11a5a93e-58a9-4ed0-995e-52279ec16b98,6.496560702048384e-32,6.963064295485635,45.0,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,ibl_witten_13,wittenlab
bb5617ae-0f08-4f6c-8bc1-8072c82afb95,ANcr2,e9c04e7e-c075-4ee3-9750-dff255ec7e84,6.940066612926151e-32,12.17573221757322,45.0,f359281f-6941-4bfd-90d4-940be22ed3c3,NYU-40,angelakilab
8733fe92-74a7-49d7-9958-794aea16f131,APN,f865ea6c-6288-4a77-9a94-ef740166e9c7,7.019303096659701e-32,12.603686635944701,45.0,1ca83b26-30fc-4350-a616-c38b7d00d240,NR_0021,steinmetzlab
4d1c1098-a595-4160-b775-dca1311bfd7d,MOp,920865d3-1581-4e81-bd63-ab2186024564,7.137630441952395e-32,5.43227665706052,105.00000000000001,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,CSH_ZAD_026,zadorlab
cb65a0a7-d2b8-4c3e-9c44-2e2ef9bfe3b2,MOs,5011eba9-8926-4a73-b729-579d02676d25,7.203350287092959e-32,1.043956043956044,45.0,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,CSH_ZAD_026,zadorlab
d5bd1646-cb05-4b2f-980e-58e1c388a34a,PPN,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,7.262766143211036e-32,9.345238095238097,125.0,fa1f26a1-eb49-4b24-917e-19f02a18ac61,NYU-39,angelakilab
b06bda76-82ba-4607-a567-6a177a9e9c92,DEC,0228bcfd-632e-49bd-acd4-c334cf9213e9,7.490976222410929e-32,23.52173913043478,95.0,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,SWC_058,mrsicflogellab
866ce669-59e1-4ca3-ba6b-04b671424eb5,LP,5135e93f-2f1f-4301-9532-b5ad62548c49,7.669598732089768e-32,29.291497975708502,55.0,a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,NYU-65,angelakilab
5f7767b9-5a44-4574-af41-1aa16d58f344,MRN,43436b4b-0431-407f-b83d-d657ec22b5c6,7.947263738159007e-32,1.9740853658536588,84.99999999999999,90c61c38-b9fd-4cc3-9795-29160d2f8e55,CSH_ZAD_025,zadorlab
53ec4ed0-d930-4d32-98e3-33db060e40fb,NTS,2781c08e-a356-4a0d-8c28-4f94d1c87f69,7.990812408875271e-32,21.740614334470987,84.99999999999999,41431f53-69fd-4e3b-80ce-ea62e03bf9c7,CSH_ZAD_022,zadorlab
87293d10-0e6f-4d2e-b98d-fb819b1986c8,MRN,d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8,8.095424202100743e-32,25.889679715302492,114.99999999999999,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,NR_0028,steinmetzlab
d094da2a-72b1-4115-a8e3-757e25415c26,RT,7dcd74a9-fc7a-4c3c-85b9-769d869629ec,8.124756498712774e-32,14.152542372881356,75.00000000000001,288bfbf3-3700-4abe-b6e4-130b5c541e61,NYU-47,angelakilab
d3f49b4d-202c-4eed-800b-5be4ffa87dbf,CUL4 5,63679ae2-6c87-495b-b888-a7273e545636,8.1307662950857e-32,16.379870129870135,105.00000000000001,6668c4a0-70a4-4012-a7da-709660971d7a,DY_009,danlab
8f496e7d-9e76-47bc-9b80-4a4bcee3d5ca,PO,dab512bd-a02d-4c1f-8dbc-9155a163efc0,8.167213574427795e-32,24.344827586206897,125.0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9,DY_016,danlab
dba270c7-1d98-4eff-9eb4-2847de13ba4b,SSp-bfd,7be00744-2e27-4062-8f56-3969e24e9990,8.263243349082125e-32,12.129629629629628,114.99999999999999,1a507308-c63a-4e02-8f32-3239a07dc578,ZFM-01935,mainenlab
01f15d92-9b6b-4aab-b097-f5338bbf7487,LP,afe87fbb-3a17-461f-b333-e22903f1d70d,8.279411257990949e-32,11.1943793911007,125.0,2bdf206a-820f-402f-920a-9e86cd5388a4,UCLA037,churchlandlab_ucla
08351e5e-2413-4309-97c6-586c6cf14246,PSV,b9b101cf-24d3-4c2a-8464-bc91b9f0c767,8.290387714430838e-32,34.8936170212766,125.0,413a6825-2144-4a50-b3fc-cf38ddd6fd1a,DY_009,danlab
8b60b1a9-dcd2-442c-aa77-a14183f7e200,MOs,6358854e-51d2-47de-a278-5cbfd155feb6,8.428313595088045e-32,18.098159509202453,75.00000000000001,ebc9392c-1ecb-4b4b-a545-4e3d70d23611,UCLA034,churchlandlab_ucla
bb3490e7-5dba-4f4c-ba77-7b16db6ec8ad,CUL4 5,577e4741-4b15-4e91-b81b-61304a09bfb5,8.440992618886978e-32,20.615141955835952,125.0,1425bd6f-c625-4f6a-b237-dc5bcfc42c87,SWC_065,mrsicflogellab
4e7be465-5257-47f9-b727-34dcdd2b5358,APN,532bb33e-f22f-454a-ba1f-561d1578b250,8.558174760869669e-32,15.052264808362366,114.99999999999999,6a601cc5-7b79-4c75-b0e8-552246532f82,CSH_ZAD_022,zadorlab
5eb5dcc6-6447-4158-a1bd-ef5014434f53,SCm,d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8,8.827994798261748e-32,2.663107947805457,105.00000000000001,5c0c560e-9e1f-45e9-b66e-e4ee7855be84,NR_0028,steinmetzlab
ee090f41-07b4-409e-8ef5-33b2679db1c9,ANcr2,93a76e52-fed0-494f-8852-2b978f56a8e7,9.070835138319838e-32,34.22297297297297,125.0,8c025071-c4f3-426c-9aed-f149e8f75b7b,NYU-65,angelakilab
437f9974-cae8-4101-a9fb-9161150116ac,VPL,695476f6-4c14-4a2f-b658-948514629079,9.168090595185438e-32,15.324675324675324,84.99999999999999,4720c98a-a305-4fba-affb-bbfa00a724a4,DY_014,danlab
58e08999-a170-4a1d-9f50-7752ea02eb5f,CA3,64d04585-67e7-4320-baad-8d4589fd18f7,9.363203171394229e-32,11.668956043956044,125.0,280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,CSH_ZAD_025,zadorlab
8bd4a4bd-d8ab-42fb-8734-6b391a10d5ca,MOs,eab03c6e-bf98-48d2-8a0c-1887f34dd554,9.445792069499748e-32,11.906906906906908,35.0,2c44a360-5a56-4971-8009-f469fb59de98,ZFM-01936,mainenlab
24037355-d2dc-41e4-9df9-03b57ef17321,RT,c44adf4f-3d1c-491f-88e4-c516cc910bd8,9.692696773146976e-32,14.807073954983922,84.99999999999999,2ab7d2c2-bcb7-4ae6-9626-f3786c22d970,PL033,hausserlab
ba7c78c7-be15-42d2-9346-6154718d7717,VPM,11a5a93e-58a9-4ed0-995e-52279ec16b98,9.779796952881424e-32,4.015047879616963,15.0,ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,ibl_witten_13,wittenlab
e7441846-ff75-4e6f-b309-99500446f12d,IC,6728ddac-63ba-4e63-9884-395c7c16c7a3,9.842289102494929e-32,11.105919003115265,45.0,5d6aa933-4b00-4e99-ae2d-5003657592e9,ZFM-01577,mainenlab
1a85386c-e471-4d9d-ad5e-8df211abd00d,CP,e5bd461c-a713-4b3c-b165-a132a711e59d,1.0212501288776558e-31,14.281045751633986,105.00000000000001,f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,NR_0024,steinmetzlab
8cc09147-aea3-40fe-95c5-ca65aabec6c6,LP,c2363000-27a6-461e-940b-15f681496ed8,1.0232732178929978e-31,17.640117994100294,105.00000000000001,4fa70097-8101-4f10-b585-db39429c5ed0,DY_010,danlab
724e6b5b-d66b-4d4e-9cdf-12411bf918ff,MRN,d004f105-9886-4b83-a59a-f9173131a383,1.046651236932905e-31,7.186732186732186,125.0,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,NR_0024,steinmetzlab
0c2112ab-ab0a-4c3a-b3b4-d9387335d09b,DP,6ad5a0a6-362a-4aec-8743-2e91469b0b62,1.0557294942947621e-31,13.2640586797066,75.00000000000001,f99ac31f-171b-4208-a55d-5644c0ad51c3,UCLA035,churchlandlab_ucla
47f1029e-b02e-494f-9d7c-26f2710fd2b3,POL,a4d9d9d5-6ea3-4234-aa28-e064e83626fa,1.0573823520884102e-31,5.856573705179283,55.0,9fe512b8-92a8-4642-83b6-01158ab66c3c,DY_020,danlab
6b3b0858-0a28-476c-93fc-b053c59f7351,ILA,6ad5a0a6-362a-4aec-8743-2e91469b0b62,1.0881199730904253e-31,4.951100244498777,75.00000000000001,f99ac31f-171b-4208-a55d-5644c0ad51c3,UCLA035,churchlandlab_ucla
dd6fc5d4-34cf-4146-8237-4f4b01729efb,APN,55001cb4-e10f-4657-9760-1228b590a69c,1.0920824589547441e-31,3.6985294117647065,25.0,cb2ad999-a6cb-42ff-bf71-1774c57e5308,ZM_2245,mainenlab
8bee4340-e24c-4771-b0b3-41c43047aa21,AUDp,3282a590-8688-44fc-9811-cdf8b80d9a80,1.0920824589547441e-31,6.755196304849885,125.0,6b0b5d24-bcda-4053-a59c-beaa1fe03b8f,KS094,cortexlab
d4edb796-3107-4ac3-8a60-7a86c7db315f,CENT3,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,1.1706811310152793e-31,11.563245823389018,125.0,93ad879a-aa42-4150-83e1-38773c9785e4,NYU-48,angelakilab
838bc483-0da8-4797-bd77-73e13d829647,FN,64aadf54-d662-4934-8c08-cad14ee5b69f,1.1796319089210487e-31,14.163120567375884,114.99999999999999,56bc129c-6265-407a-a208-cc16d20a6c01,ZFM-01592,mainenlab
5f73b06d-14f8-4652-9198-4a306f7b034e,DG,49c2ea3d-2b50-4e8a-b124-9e190960784e,1.2000427682941861e-31,11.830357142857144,35.0,642c97ea-fe89-4ec9-8629-5e492ea4019d,NR_0031,steinmetzlab
48d61d7c-da7a-4009-b117-311a9f90d2e6,FOTU,de5d704c-4a5b-4fb0-b4af-71614c510a8b,1.2189887043658791e-31,10.86405529953917,135.0,f1db6257-85ef-4385-b415-2d078ec75df2,SWC_058,mrsicflogellab
ef42b36c-9aff-4339-8cb6-3bee8f57e616,VPL,1d237afc-ac2f-4bac-a163-a397fe09819f,1.2231184172770335e-31,3.3842794759825328,75.00000000000001,259927fd-7563-4b03-bc5d-17b4d0fa7a55,ZM_2240,mainenlab
a632c266-5943-40da-b360-4297807bb37c,MD,ccb501d1-a4fa-41c6-819e-54aaf74d439d,1.2441707268986427e-31,20.448028673835125,84.99999999999999,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,DY_010,danlab
f0849e63-943a-45f5-8bae-c2bc95e5c6e0,LSv,fddceb2e-82ba-493d-baba-c5d8af65981f,1.2804363276634251e-31,2.9110512129380055,75.00000000000001,4aa1d525-5c7d-4c50-a147-ec53a9014812,ZFM-01936,mainenlab
409d1d7c-f9fe-4f6e-9eef-ec4c7e1f50c5,CP,5011eba9-8926-4a73-b729-579d02676d25,1.2961354789735196e-31,3.0824175824175826,135.0,81a78eac-9d36-4f90-a73a-7eb3ad7f770b,CSH_ZAD_026,zadorlab
258f5572-a566-4d57-aa7b-e00fe8c10b6e,CENT2,6728ddac-63ba-4e63-9884-395c7c16c7a3,1.3546155664146842e-31,8.26323987538941,15.0,5d6aa933-4b00-4e99-ae2d-5003657592e9,ZFM-01577,mainenlab
f0205c7d-70ac-489b-a708-c7dd23e0faca,PRNc,e4632651-5ba7-48a7-86db-5298b45a5bac,1.3732142940190974e-31,39.73684210526316,84.99999999999999,5bcafa14-71cb-42fa-8265-ce5cda1b89e0,NYU-45,angelakilab
1c266cbe-9d53-43c3-890e-7c89d2032f8a,MA,c2ebf259-9777-4a8f-b1de-5302776961d2,1.3868408437260113e-31,8.242753623188406,55.0,9b5a1754-ac99-4d53-97d3-35c2f6638507,ZFM-01936,mainenlab
6930bb54-8fe7-46e2-b41e-2ecef0b286f0,MOp,decc8d40-cf74-4263-ae9d-a0cc68b47e86,1.3882682619594605e-31,13.24561403508772,84.99999999999999,f88d4dd4-ccd7-400e-9035-fa00be3bcfa8,NYU-37,angelakilab
0ac06bf1-6901-435b-b002-a92384bdbdd6,CENT3,5a4740a3-8e93-495d-b6cf-83dccba01d7a,1.4079213541339411e-31,9.960106382978722,15.0,72cb5550-43b4-4ef0-add5-e4adfdfb5e02,ZFM-02369,mainenlab
e4a379c1-504f-4fc1-bf36-cffc9fc77a7c,PPN,01864e9d-0dbe-41d4-9e3a-0285348ecfc1,1.4339859291050699e-31,7.311507936507937,75.00000000000001,fa1f26a1-eb49-4b24-917e-19f02a18ac61,NYU-39,angelakilab
b85dd3be-aca5-4914-a8ee-560fa7821f01,IRN,81a1cbae-60b6-4013-9511-1bf3855387a2,1.479997662763746e-31,5.617088607594936,114.99999999999999,037d75ca-c90a-43f2-aca6-e86611916779,ibl_witten_20,wittenlab
cf7faebb-5a74-46a3-a960-00214dff8c71,PL,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,1.4921782866852322e-31,3.75,65.0,d33baf74-263c-4b37-a0d0-b79dcb80a764,ZM_2240,mainenlab
63b29c88-990b-4bb5-8f34-21518eeb1e95,PAR,176b4fe3-f570-4d9f-9e25-a5d218f75c8b,1.5078830529548176e-31,47.99802761341223,84.99999999999999,dc21e80d-97d7-44ca-a729-a8e3f9b14305,ibl_witten_26,wittenlab
e6dd29cd-cfab-4246-b48d-f3ecb1f6ca19,AUDp,b2ea68e2-c732-4d17-8166-1a8595fff225,1.518431371188938e-31,3.069908814589666,45.0,3f859b5c-e73a-4044-b49e-34bb81e96715,KS094,cortexlab
35b483f5-edef-45b1-a9f3-978c2bc29a37,MOp,310c60b6-d68f-4018-a86a-3668ce296837,1.5207842878762938e-31,5.916515426497278,95.0,ae8787b1-4229-4d56-b0c2-566b61a25b77,NR_0027,steinmetzlab
17d604c7-3d91-4c12-9f7b-58e8388fd0fc,IC,d06f4b61-42c1-4a8d-a2a5-c1cf8f7d0e47,1.5332779157346525e-31,19.0,125.0,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d,DY_016,danlab
182cf102-85dd-456b-9eda-4493fe790c0c,MOp,73ff4936-8cd3-4a75-a772-f563e67d249d,1.5385072777813347e-31,10.187319884726225,114.99999999999999,ebe2efe3-e8a1-451a-8947-76ef42427cc9,NYU-21,angelakilab
56eefe9c-0fb1-4d80-a1ef-fc87240d98bd,ANcr1,16ad5eef-3fa6-4c75-9296-29bf40c5cfaa,1.6190166631406515e-31,11.423076923076923,95.0,83d85891-bd75-4557-91b4-1cbb5f8bfc9d,NYU-37,angelakilab
93098eff-be67-4c01-8d26-47a63d90d269,CA1,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,1.6383469403156777e-31,2.476635514018692,55.0,5d6aa933-4b00-4e99-ae2d-5003657592e9,ZFM-01577,mainenlab
a3f615ab-df7b-4f97-98bd-afb84d753790,GRN,df6012d0-d921-4d0a-af2a-2a91030d0f42,1.7227327148108248e-31,16.23157894736842,125.0,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,SWC_054,mrsicflogellab
a8ae0d0a-7389-4ab1-b956-a1fe43280a7e,CUL4 5,43b9b189-5221-46a0-928a-e137bc326534,1.7287781145250924e-31,20.84158415841584,105.00000000000001,5157810e-0fff-4bcf-b19d-32d4e39c7dfc,NYU-40,angelakilab
